model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,shuffle_label_frac,n_estimators,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_h*,ACTS_h*,IRM_entropy,IRM_rows_mean_L2,IRM_cols_mean_L1,IRM_cols_mean_L2,IRM_mean_dot_product,IRM_mean_sim_entropy,n_total_leaves,IRM_scaled_L0,IRM_scaled_L1,IRM_scaled_L2,mean_affine_unexpanded_mat_norm,mean_affine_mat_norm
forest,1,1024,8192,0,1.0,True,None,1,False,17,-2,0.0205078125,0.011475271002710032,0.357177734375,0.3477668323755441,264.0,1024.0,112.36547512470189,264,112.36547512470189,0,0,5.003419968182181,0.10973190930146669,3.878787878787877,0.1212121212121212,12.330078125,1.9280518374172702,264,264.0,264.0,16.24807680927192,0.6989454406441822,0.6989454406441822
forest,1,1024,8192,0,1.0,True,None,1,False,18,-2,0.01953125,0.010653831845238087,0.3541259765625,0.3447585831207491,267.0,1024.0,110.32678731840241,267,110.32678731840241,0,0,5.026110756132769,0.10774100324062735,3.8352059925093642,0.11985018726591758,11.88671875,1.9053610494666833,267,267.0,267.0,16.34013463836819,0.6995328213563405,0.6995328213563405
forest,1,1024,8192,0,1.0,True,None,1,False,19,-2,0.0087890625,0.005436197916666668,0.35546875,0.3495224338107624,277.0,1024.0,105.77334257741882,277,105.77334257741882,0,0,5.098058358699554,0.10329427986076056,3.696750902527077,0.11552346570397114,10.92578125,1.8334134468998977,277,277.0,277.0,16.64331697709324,0.7032523032904573,0.7032523032904573
forest,1,1024,8192,0,1.0,True,None,1,False,20,-2,0.0048828125,0.0031926081730769234,0.351806640625,0.3493746243990379,282.0,1024.0,105.45141061171255,282,105.45141061171255,0,0,5.110742963962086,0.10297989317550053,3.631205673758864,0.11347517730496455,10.859375,1.820728841637365,282,282.0,282.0,16.792855623746668,0.7048456510661913,0.7048456510661913
forest,1,1024,8192,0,1.0,True,None,1,False,21,-2,0.00390625,0.0024857954545454545,0.354736328125,0.3526379293646689,286.0,1024.0,105.18555033843765,286,105.18555033843765,0,0,5.12169179335073,0.10272026400238052,3.5804195804195804,0.11188811188811192,10.8046875,1.8097800122487213,286,286.0,286.0,16.911534525287763,0.7053468682467191,0.7053468682467191
forest,1,1024,8192,0,1.0,True,None,1,False,22,-2,0.0029296875,0.001985677083333333,0.3572998046875,0.3559442816840279,285.0,1024.0,104.9285471165974,285,104.9285471165974,0,0,5.125874669090222,0.10246928429355215,3.5929824561403496,0.11228070175438595,10.751953125,1.8055971365092294,285,285.0,285.0,16.881943016134134,0.7057012986502623,0.7057012986502623
forest,1,1024,8192,0,1.0,True,None,1,False,23,-2,0.0029296875,0.0018833705357142862,0.3546142578125,0.3524630799585461,284.0,1024.0,104.98571331376475,284,104.98571331376475,0,0,5.122723677491626,0.10252511065797339,3.6056338028169024,0.11267605633802817,10.763671875,1.8087481281078257,284,284.0,284.0,16.852299546352718,0.7057737806579993,0.7057737806579993
forest,1,1024,8192,0,1.0,True,None,1,False,24,-2,0.0,0.0,0.35693359375,0.35693359375,287.0,1024.0,104.82366145102927,287,104.82366145102927,0,0,5.131896789299229,0.10236685688577077,3.5679442508710797,0.11149825783972127,10.73046875,1.799575016300222,287,287.0,287.0,16.941074346097416,0.7071067811865475,0.7071067811865475
forest,1,1024,8192,0,1.0,True,None,1,False,None,-2,0.0,0.0,0.355224609375,0.355224609375,284.0,1024.0,104.98571331376475,284,104.98571331376475,0,0,5.122324244344523,0.10252511065797339,3.6056338028169024,0.11267605633802817,10.763671875,1.8091475612549277,284,284.0,284.0,16.852299546352718,0.7071067811865475,0.7071067811865475
forest,1,1024,8192,0,1.0,True,None,2,False,None,-2,0.0,0.0,0.360595703125,0.35003662109375,569.0,1024.0000000000002,103.99278821149088,308,103.05338422390601,0,0,5.160285443294919,0.1449068704328156,3.5992970123022854,0.11247803163444638,5.37548828125,1.8451245196315496,569,565.0,284.49999999999994,16.671693969677882,0.7071067811865475,0.5
forest,1,1024,8192,0,1.0,True,None,3,False,None,-2,0.0,0.0,0.3543701171875,0.3407253689236103,864.0,1024.0000000000002,104.1067827868205,329,103.24727599312246,0,0,5.181126257478147,0.1773476217914357,3.5555555555555567,0.1111111111111111,3.578559027777787,1.8562716765654679,864,864.0,288.00000000000006,16.64872079524508,0.7071067811865475,0.408248290463863
forest,1,1024,8192,0,1.0,True,None,4,False,None,-2,0.0,0.0,0.3621826171875,0.342559814453125,1024.0,1024.0000000000005,103.74427695058652,329,102.3132444994293,0,0,5.180220148903682,0.2049990546972298,3.5992970123022854,0.11247803163444638,2.6895751953125,1.869190034251571,1138,1022.0,284.5,16.535901198276235,0.7071067811865475,0.35355339059327373
forest,1,1024,8192,0,1.0,True,None,5,False,None,-2,0.0,0.0,0.3599853515625,0.33731445312499925,1024.0,1024.0000000000005,103.78863136201382,340,102.12737145349429,0,0,5.190339303759368,0.22887841794322877,3.5408022130013843,0.11065006915629322,2.145703124999993,1.862927267694853,1446,1024.0,289.2,16.65152071891503,0.7071067811865475,0.316227766016838
forest,1,1024,8192,0,1.0,True,None,7,False,None,-2,0.0,0.0,0.3563232421875,0.33532714843750067,1024.0,1024.0000000000007,103.62707864535905,346,101.84301645179212,0,0,5.195323706634072,0.2710589911524248,3.585792896448225,0.11205602801400699,1.5354352678571408,1.881052897913823,1999,1023.0,285.57142857142856,16.474338830811455,0.7071067811865475,0.2672612419124244
forest,1,1024,8192,0,1.0,True,None,10,False,None,-2,0.0,0.0,0.3585205078125,0.3344067382812496,1024.0,1024.0000000000005,103.45685090896588,343,101.87246929372037,0,0,5.200508212089793,0.32377134039222033,3.560500695410291,0.11126564673157163,1.0734374999999965,1.8793180830746201,2876,1024.0,287.6,16.53741457579146,0.7071067811865475,0.223606797749979
forest,1,1024,8192,0,1.0,True,None,13,False,None,-2,0.0,0.0,0.3543701171875,0.3337958522096903,1024.0,1024.0000000000007,103.47620713858323,344,101.86265262597475,0,0,5.200576558907575,0.3693240078553252,3.5746509129967787,0.11170784103114931,0.826472355769234,1.883744258852133,3724,1024.0,286.4615384615385,16.48024069154747,0.7071067811865475,0.19611613513818404
forest,1,1024,8192,0,1.0,True,None,16,False,None,-2,0.0,0.0,0.35791015625,0.3340110778808594,1024.0,1024.0000000000007,103.44235260520712,347,101.82337649086284,0,0,5.202518432720965,0.4096513819831958,3.5687214114571977,0.11152254410803746,0.6712570190429688,1.8849810974577308,4591,1024.0,286.93750000000006,16.491908972706444,0.7071067811865475,0.17677669529663687
forest,1,1024,8192,0,1.0,True,None,20,False,None,-2,0.0,0.0,0.3568115234375,0.3331118774414066,1024.0,1024.0000000000005,103.42018661750711,348,101.81355508968342,0,0,5.204000246247743,0.4581129526841521,3.579793742352735,0.111868554448523,0.5372607421874981,1.8883214568757567,5721,1024.0,286.05,16.4368775569103,0.7071067811865475,0.158113883008419
forest,2,1024,8192,0,1.0,True,None,1,False,1,-2,0.478515625,0.24856055198667254,0.4969482421875,0.2511768475256144,2.0,1024.0,938.3261693036169,2,938.3261693036169,2,2,0.2976301418929464,0.9163341497105634,512.0,16.0,859.8203125,6.633841663706606,2,2.0,1.9999999999999993,1.4142135623730945,0.5014373819464637,0.5014373819464637
forest,2,1024,8192,0,1.0,True,None,1,False,2,-2,0.44140625,0.24072864195107357,0.438232421875,0.24004295287215482,4.0,1024.0,696.5888313775926,4,696.5888313775926,4,4,0.9427954459081268,0.6802625306421802,256.0,8.0,473.86328125,5.988676359691426,4,4.0,3.9999999999999996,1.9999999999999998,0.5091869578543071,0.5091869578543071
forest,2,1024,8192,0,1.0,True,None,1,False,3,-2,0.2802734375,0.19426319157075567,0.311767578125,0.20533760868156775,8.0,1024.0,493.9878541016975,8,493.9878541016975,8,8,1.63291484555507,0.482410013771189,128.0,4.0,238.3046875,5.298556960044376,8,8.0,8.0,2.8284271247461903,0.5529347234794053,0.5529347234794053
forest,2,1024,8192,0,1.0,True,None,1,False,4,-2,0.2373046875,0.17316439932148678,0.28857421875,0.20274232966405847,16.0,1024.0,409.53876495394184,16,409.53876495394184,13,16,2.117461314444645,0.3999402001503338,64.0,2.0,163.791015625,4.814010491154734,16,16.0,16.0,4.0,0.5716953740223157,0.5716953740223157
forest,2,1024,8192,0,1.0,True,None,1,False,5,-2,0.21875,0.15583509400949758,0.2958984375,0.2037914189735976,30.0,1024.0,308.4931117545415,30,308.4931117545415,10,16,2.6558158071514946,0.3012628044477944,34.13333333333333,1.0666666666666667,92.9375,4.275655998447937,30,30.0,30.0,5.477225575051661,0.5866556962908507,0.5866556962908507
forest,2,1024,8192,0,1.0,True,None,1,False,6,-2,0.201171875,0.14038710622748993,0.303955078125,0.21457099712101058,49.0,1024.0,254.01181074902797,49,254.01181074902797,9,2,3.1361288997606125,0.24805840893459763,20.89795918367347,0.6530612244897959,63.009765625,3.7953429058388437,49,49.0,49.0,7.0,0.5996773247109732,0.5996773247109732
forest,2,1024,8192,0,1.0,True,None,1,False,7,-2,0.1748046875,0.1212718479789453,0.312744140625,0.2355265459803575,73.0,1024.0,226.19018546347232,73,226.19018546347232,6,0,3.478852677063399,0.22088885299167219,14.027397260273972,0.4383561643835617,49.962890625,3.452619128536048,73,73.0,73.0,8.54400374531753,0.6154089307290355,0.6154089307290355
forest,2,1024,8192,0,1.0,True,None,1,False,8,-2,0.1552734375,0.10452213064149617,0.3194580078125,0.2508855915653427,102.0,1024.0,186.3223014027038,102,186.3223014027038,2,0,3.8725548780974615,0.18195537246357793,10.039215686274506,0.3137254901960784,33.90234375,3.05891692750199,102,102.0,102.0,10.099504938362077,0.6288703120346069,0.6288703120346069
forest,2,1024,8192,0,1.0,True,None,1,False,9,-2,0.126953125,0.08672424108820818,0.333251953125,0.2700234711051265,131.0,1024.0,157.23867208800766,131,157.23867208800766,0,0,4.187757603461373,0.15355339071094498,7.816793893129771,0.24427480916030536,24.14453125,2.7437142021380674,131,131.0,131.0,11.445523142259598,0.6428652727530024,0.6428652727530024
forest,2,1024,8192,0,1.0,True,None,1,False,10,-2,0.091796875,0.06493723886215505,0.33837890625,0.29352925482915027,166.0,1024.0,143.54093492798492,166,143.54093492798492,0,0,4.422948466206476,0.14017669426561027,6.168674698795182,0.19277108433734938,20.12109375,2.5085233393929647,166,166.0,166.0,12.884098726725126,0.659592875293423,0.659592875293423
forest,2,1024,8192,0,1.0,True,None,1,False,11,-2,0.0703125,0.04739182494458305,0.3453369140625,0.3099149971881907,194.0,1024.0,131.232617896619,194,131.232617896619,0,0,4.608392733420043,0.12815685341466698,5.278350515463917,0.16494845360824745,16.818359375,2.3230790721793997,194,194.0,194.0,13.92838827718412,0.6727616034342454,0.6727616034342454
forest,2,1024,8192,0,1.0,True,None,1,False,12,-2,0.0537109375,0.036338791274286734,0.3480224609375,0.3190844975721612,218.0,1024.0,122.69474316367429,218,122.69474316367429,0,0,4.7606667135338565,0.11981908512077567,4.697247706422019,0.14678899082568808,14.701171875,2.170805092065592,218,218.0,218.0,14.7648230602334,0.680926727868508,0.680926727868508
forest,2,1024,8192,0,1.0,True,None,1,False,13,-2,0.0390625,0.025550061264219593,0.34765625,0.32983043683262026,234.0,1024.0,118.29623831720095,234,118.29623831720095,0,0,4.840735622622327,0.11552367023164155,4.376068376068376,0.13675213675213677,13.666015625,2.0907361829771216,234,234.0,234.0,15.297058540778355,0.6888032656250843,0.6888032656250843
forest,2,1024,8192,0,1.0,True,None,1,False,14,-2,0.02734375,0.01816029429554819,0.3472900390625,0.33458752557138755,248.0,1024.0,114.12274094149684,248,114.12274094149684,0,0,4.923717411672803,0.11144798920068051,4.129032258064514,0.12903225806451613,12.71875,2.0077543939266453,248,248.0,248.0,15.748015748023622,0.6941467465201085,0.6941467465201085
forest,2,1024,8192,0,1.0,True,None,1,False,15,-2,0.017578125,0.012086969020562777,0.3516845703125,0.3417961968487546,259.0,1024.0,111.83917024012652,259,111.83917024012652,0,0,4.980433312314506,0.10921793968762356,3.9536679536679533,0.12355212355212356,12.21484375,1.9510384932849418,259,259.0,259.0,16.09347693943108,0.6985077171939029,0.6985077171939029
forest,2,1024,8192,0,1.0,True,None,1,False,16,-2,0.0107421875,0.006784784226190476,0.3526611328125,0.34535222406019667,267.0,1024.0,110.98648566379602,267,110.98648566379602,0,0,5.012819123617601,0.1083852399060508,3.8352059925093642,0.11985018726591758,12.029296875,1.9186526819818464,267,267.0,267.0,16.34013463836819,0.7022928276536857,0.7022928276536857
forest,2,1024,8192,0,1.0,True,None,1,False,17,-2,0.0029296875,0.0020019531250000003,0.35009765625,0.34931945800781244,275.0,1024.0,110.27239001672177,275,110.27239001672177,0,0,5.041659260431619,0.10768788087570486,3.7236363636363645,0.11636363636363636,11.875,1.8898125451678283,275,275.0,275.0,16.583123951777,0.7056897667353552,0.7056897667353552
forest,2,1024,8192,0,1.0,True,None,1,False,18,-2,0.0,0.0,0.355224609375,0.355224609375,277.0,1024.0,110.4445562261898,277,110.4445562261898,0,0,5.0410631914099975,0.10785601193963848,3.696750902527077,0.11552346570397114,11.912109375,1.890408614189448,277,277.0,277.0,16.64331697709324,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,19,-2,0.0,0.0,0.3524169921875,0.3524169921875,279.0,1024.0,110.41738993473808,279,110.41738993473808,0,0,5.044281782099455,0.10782948235814266,3.6702508960573472,0.1146953405017921,11.90625,1.8871900234999905,279,279.0,279.0,16.703293088490067,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,20,-2,0.0,0.0,0.3551025390625,0.3551025390625,279.0,1024.0,110.41738993473808,279,110.41738993473808,0,0,5.044281782099455,0.10782948235814266,3.6702508960573472,0.1146953405017921,11.90625,1.8871900234999908,279,279.0,279.0,16.703293088490067,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,21,-2,0.0,0.0,0.35107421875,0.35107421875,280.0,1024.0,110.12719918348964,280,110.12719918348964,0,0,5.0517409325091585,0.1075460929526266,3.657142857142858,0.11428571428571427,11.84375,1.8797308730902864,280,280.0,280.0,16.73320053068151,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,22,-2,0.0,0.0,0.3536376953125,0.3536376953125,278.0,1024.0,110.42644610780518,278,110.42644610780518,0,0,5.042927979012424,0.10783832627715349,3.683453237410071,0.11510791366906474,11.908203125,1.8885438265870216,278,278.0,278.0,16.673332000533065,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,23,-2,0.0,0.0,0.3529052734375,0.3529052734375,279.0,1024.0,110.18166816671456,279,110.18166816671456,0,0,5.049517843988425,0.10759928531905719,3.6702508960573472,0.1146953405017921,11.85546875,1.8819539616110215,279,279.0,279.0,16.703293088490067,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,24,-2,0.0,0.0,0.354248046875,0.354248046875,279.0,1024.0,110.13627921806692,279,110.13627921806692,0,0,5.050387129422128,0.10755496017389347,3.6702508960573472,0.1146953405017921,11.845703125,1.8810846761773174,279,279.0,279.0,16.703293088490067,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,1,False,None,-2,0.0,0.0,0.3533935546875,0.3533935546875,277.0,1024.0,110.4445562261898,277,110.4445562261898,0,0,5.0410631914099975,0.10785601193963848,3.696750902527077,0.11552346570397114,11.912109375,1.890408614189448,277,277.0,277.0,16.64331697709324,0.7071067811865475,0.7071067811865475
forest,2,1024,8192,0,1.0,True,None,2,False,None,-2,0.0,0.0,0.3533935546875,0.345672607421875,555.0,1024.0000000000002,110.31998912255204,288,110.20889256316842,0,0,5.053411484924105,0.15251267677523872,3.6900900900900893,0.11531531531531533,5.95458984375,1.9020466027922474,555,555.0,277.49999999999994,16.55407385241201,0.7071067811865475,0.5
forest,2,1024,8192,0,1.0,True,None,3,False,None,-2,0.0,0.0,0.3499755859375,0.3396945529513886,837.0,1024.0000000000002,109.84028809543832,300,109.34349546269316,0,0,5.074539019178977,0.18646974439884845,3.6702508960573472,0.1146953405017921,3.956163194444443,1.9133289466303458,837,837.0,279.0,16.52373806839985,0.7071067811865475,0.408248290463863
forest,2,1024,8192,0,1.0,True,None,4,False,None,-2,0.0,0.0,0.349853515625,0.33968353271484375,1024.0,1024.000000000001,109.81973866295621,301,109.2977584399607,0,0,5.075460957105762,0.21538018966152112,3.6702508960573472,0.1146953405017921,2.9688720703125,1.916630204745805,1116,1023.0,279.0,16.50896221248729,0.7071067811865475,0.35355339059327373
forest,2,1024,8192,0,1.0,True,None,5,False,None,-2,0.0,0.0,0.353271484375,0.34134277343749975,1024.0,1024.000000000001,109.72985008647373,304,109.1604323919615,0,0,5.0803005610568475,0.24063895048845999,3.657142857142858,0.11428571428571427,2.371875000000002,1.915983116967076,1400,1024.0,280.0,16.54638849484147,0.7071067811865475,0.316227766016838
forest,2,1024,8192,0,1.0,True,None,7,False,None,-2,0.0,0.0,0.351806640625,0.3385159239477048,1024.0,1024.000000000001,109.70703101014642,306,109.09628774619236,0,0,5.082391017481231,0.28471779755253107,3.6702508960573472,0.1146953405017921,1.6940768494897946,1.9207825842083115,1953,1024.0,278.99999999999994,16.474217642691727,0.7071067811865475,0.2672612419124244
forest,2,1024,8192,0,1.0,True,None,10,False,None,-2,0.0,0.0,0.3524169921875,0.33828979492187444,1024.0,1024.000000000001,109.78752205965849,305,109.20622692868754,0,0,5.079686579913775,0.34046896063984994,3.667621776504298,0.11461318051575929,1.1870117187500013,1.9196544387219754,2792,1024.0,279.20000000000005,16.483842425572718,0.7071067811865475,0.223606797749979
forest,2,1024,8192,0,1.0,True,None,13,False,None,-2,0.0,0.0,0.354736328125,0.33817015879253065,1024.0,1024.000000000001,109.8565498204888,306,109.09628774619236,0,0,5.078683147437176,0.38837977796058193,3.6702508960573472,0.1146953405017921,0.9139584874260359,1.9205796841305793,3627,1024.0,279.0,16.477800573368405,0.7071067811865475,0.19611613513818404
forest,2,1024,8192,0,1.0,True,None,16,False,None,-2,0.0,0.0,0.3521728515625,0.3372364044189453,1024.0,1024.000000000001,109.76395127727501,306,109.09628774619236,0,0,5.08188976854532,0.4307515235028194,3.672719121273259,0.1147724725397893,0.7421875,1.9228205177312747,4461,1023.0,278.8125,16.454269012933995,0.7071067811865475,0.17677669529663687
forest,2,1024,8192,0,1.0,True,None,20,False,None,-2,0.0,0.0,0.3521728515625,0.33700500488281165,1024.0,1024.000000000001,109.95726442577589,306,109.09628774619236,0,0,5.0758196673037315,0.4819749004745994,3.6781609195402307,0.1149425287356322,0.5946875000000006,1.9210069467389042,5568,1024.0,278.4,16.456363036072094,0.7071067811865475,0.158113883008419
